cid,cname,section,activity,chours,gender,status,days,time,location,fexamday,fexamtime,fexamdate,instructor
140 حدق,علم الإحياء الدقيقة,46493,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0140 05 1 A 054'],3,08:00 ص - 10:00 ص,1443-11-15,ايمن سالم مبارك مبارك
140 حدق,علم الإحياء الدقيقة,72811,عملي,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0140 05 1 B 019'],---,---,---,فيصل فرحان مشخص المطيرى
140 حدق,علم الإحياء الدقيقة,46494,عملي,,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0140 05 1 B 017'],---,---,---,علي عقيل سعود الحربي
140 حدق,علم الإحياء الدقيقة,53942,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  10:00 ص - 10:50 ص'],['  0140 05 1 B 038'],3,08:00 ص - 10:00 ص,1443-11-15,فؤاد أمين سعد حسن
140 حدق,علم الإحياء الدقيقة,72812,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 014'],---,---,---,اكرم احمد سالم الفريدي
140 حدق,علم الإحياء الدقيقة,53943,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],['  0140 05 1 B 016'],---,---,---,فؤاد أمين سعد حسن
240 حدق,مهارات مخبرية,56658,عملي,2,الرياض- طلاب,مفتوحة,['2'],['  08:00 ص - 11:50 ص'],['  0140 05 1 B 033'],---,---,---,أسعد صغير سيد
240 حدق,مهارات مخبرية,68416,عملي,2,الرياض- طلاب,مفتوحة,['5'],['  01:00 م - 04:50 م'],['  0140 05 1 B 033'],---,---,---,عصام ناجح شلقامي ليسي
330 ادا,المهارات الإدارية,30325,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],[' '],5,10:30 ص - 12:30 م,1443-11-10,لم يحدد من الكلية
330 ادا,المهارات الإدارية,32568,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],[' '],5,10:30 ص - 12:30 م,1443-11-10,لم يحدد من الكلية
200 مال,مبادئ المالية,30152,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  01:00 م - 02:20 م'],['  0101 67 G B 120'],5,08:00 ص - 10:00 ص,1443-11-03,ناصر على ضياء الدين
200 مال,مبادئ المالية,30153,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  02:30 م - 03:50 م'],['  0101 67 G B 098'],5,08:00 ص - 10:00 ص,1443-11-03,عبدالرحمن سعد عبدالعزيز الجبرين
200 مال,مبادئ المالية,30154,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  10:00 ص - 11:20 ص'],[' '],5,08:00 ص - 10:00 ص,1443-11-03,سلطان مسعود مستور القحطاني
200 مال,مبادئ المالية,31976,محاضرة,3,الرياض- طلاب,مغلقة,['2 4'],['  08:30 ص - 09:50 ص'],['  0101 67 G B 098'],5,01:00 م - 03:00 م,1443-11-03,سلطان مسعود مستور القحطاني
200 مال,مبادئ المالية,32530,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  01:00 م - 02:20 م'],['  0101 67 G B 098'],5,01:00 م - 03:00 م,1443-11-03,عبدالرحمن سعد عبدالعزيز الجبرين
200 مال,مبادئ المالية,37574,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  04:00 م - 05:20 م'],['  0101 67 G B 098'],5,01:00 م - 03:00 م,1443-11-03,عبدالرحمن سعد عبدالعزيز الجبرين
201 جاف,أسس الجيوفيزياء,64382,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0140 04 1 A 107'],5,01:00 م - 04:00 م,1443-11-17,شكري عبداللطيف الجلولي
201 جاف,أسس الجيوفيزياء,64383,عملي,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0140 04 1 B 072'],---,---,---,عبدالعزيز بن ظافر بن علي البكري الشهري
201 جاف,أسس الجيوفيزياء,77023,عملي,,الرياض- طلاب,مفتوحة,['4'],['  03:00 م - 04:50 م'],[' '],---,---,---,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,64461,محاضرة,3,الرياض- طلاب,مغلقة,['1 3'],['  09:00 ص - 09:50 ص'],[' '],5,01:00 م - 04:00 م,1443-11-17,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,64462,عملي,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,77024,عملي,,الرياض- طلاب,مغلقة,['2'],['  02:00 م - 03:50 م'],[' '],---,---,---,لم يحدد من الكلية
201 جاف,أسس الجيوفيزياء,77025,محاضرة,3,الرياض- طلاب,مفتوحة,"['1', '3']","['  01:00 م - 01:50 م', '  01:00 م - 01:50 م']","['  0140 04 1 B 027', '  0140 04 1 B 026']",5,01:00 م - 04:00 م,1443-11-17,محمود الوحيدي
201 جاف,أسس الجيوفيزياء,77026,عملي,,الرياض- طلاب,مفتوحة,['3'],['  02:00 م - 03:50 م'],['  0140 04 1 B 068'],---,---,---,عبدالعزيز بن ظافر بن علي البكري الشهري
201 جاف,أسس الجيوفيزياء,77398,عملي,,الرياض- طلاب,مغلقة,['3'],['  02:00 م - 03:50 م'],['  0140 04 1 B 066'],---,---,---,سعد محمد عبدالله الحميدان
106 سلم,الفقه الطبي,46673,محاضرة,2,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0129 29 1 A 021'],2,08:00 ص - 10:00 ص,1443-10-29,صالح حمود عبدالله التويجرى
106 سلم,الفقه الطبي,46696,محاضرة,2,الرياض- طلاب,مغلقة,['2'],['  04:00 م - 05:50 م'],['  0130 23 1 B 027'],2,08:00 ص - 10:00 ص,1443-10-29,احمد مانع محمد المانع
106 سلم,الفقه الطبي,46697,محاضرة,2,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0155 36 1 A 118'],2,08:00 ص - 10:00 ص,1443-10-29,صالح حمود عبدالله التويجرى
106 سلم,الفقه الطبي,54425,محاضرة,2,الرياض- طلاب,مغلقة,['4'],['  06:00 م - 07:50 م'],[' '],2,08:00 ص - 10:00 ص,1443-10-29,احمد مانع محمد المانع
106 سلم,الفقه الطبي,72746,محاضرة,2,الرياض- طلاب,مغلقة,['5'],['  10:00 ص - 11:50 ص'],[' '],2,08:00 ص - 10:00 ص,1443-10-29,عبدالله سليمان عبدالله الشايع
106 سلم,الفقه الطبي,78935,محاضرة,2,الرياض- طلاب,مغلقة,['5'],['  01:00 م - 02:50 م'],['  0155 36 1 A 118'],2,08:00 ص - 10:00 ص,1443-10-29,احمد مانع محمد المانع
310 كهر,نبائط ودوائر الميكروالكترونيات,32070,محاضرة,3,الرياض- طلاب,مغلقة,"['4', '2']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0145 03 1 C 003', '  0145 03 1 C 003']",3,01:00 م - 04:00 م,1443-11-08,نصر عماره عبدالله دبار
310 كهر,نبائط ودوائر الميكروالكترونيات,32071,تمارين,,الرياض- طلاب,مغلقة,['4'],['  11:00 ص - 11:50 ص'],['  0145 03 1 C 003'],---,---,---,غازي محمد علي ابو اسحق
310 كهر,نبائط ودوائر الميكروالكترونيات,32436,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0145 03 1 C 003'],3,01:00 م - 04:00 م,1443-11-08,نصر عماره عبدالله دبار
310 كهر,نبائط ودوائر الميكروالكترونيات,32437,تمارين,,الرياض- طلاب,مفتوحة,['1'],['  02:00 م - 02:50 م'],['  0145 03 1 C 003'],---,---,---,غازي محمد علي ابو اسحق
310 كهر,نبائط ودوائر الميكروالكترونيات,48258,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0145 03 1 B 014', '  0145 03 1 B 014']",3,01:00 م - 04:00 م,1443-11-08,أسامة عبدالله سلمان السلمان
310 كهر,نبائط ودوائر الميكروالكترونيات,48259,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  09:00 ص - 09:50 ص'],['  0145 03 1 B 014'],---,---,---,عبدالعزيز علي محمد ال سيف القحطاني
310 كهر,نبائط ودوائر الميكروالكترونيات,68254,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0145 03 1 C 003'],3,01:00 م - 04:00 م,1443-11-08,نصر عماره عبدالله دبار
310 كهر,نبائط ودوائر الميكروالكترونيات,68255,تمارين,,الرياض- طلاب,مغلقة,['5'],['  12:00 م - 12:50 م'],['  0145 03 1 C 003'],---,---,---,غازي محمد علي ابو اسحق
310 كهر,نبائط ودوائر الميكروالكترونيات,68256,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0145 03 1 B 015', '  0145 03 1 B 015']",3,01:00 م - 04:00 م,1443-11-08,أسامة عبدالله سلمان السلمان
310 كهر,نبائط ودوائر الميكروالكترونيات,68257,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0145 03 1 B 015'],---,---,---,عبدالعزيز علي محمد ال سيف القحطاني
312 كهر,معمل أساسيات الالكترونيات,32072,عملي,1,الرياض- طلاب,مغلقة,['3'],['  01:00 م - 02:50 م'],['  0145 03 1 C 006'],---,---,---,تركى عبدالعزيز عبدالله الماضى
312 كهر,معمل أساسيات الالكترونيات,32073,عملي,1,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 02:50 م'],['  0145 03 1 C 006'],---,---,---,غازي محمد علي ابو اسحق
312 كهر,معمل أساسيات الالكترونيات,32074,عملي,1,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0145 03 1 C 006'],---,---,---,عبدالعزيز علي محمد ال سيف القحطاني
312 كهر,معمل أساسيات الالكترونيات,32075,عملي,1,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0145 03 1 C 006'],---,---,---,تركى عبدالعزيز عبدالله الماضى
312 كهر,معمل أساسيات الالكترونيات,32439,عملي,1,الرياض- طلاب,مغلقة,['2'],['  08:00 ص - 09:50 ص'],['  0145 03 1 C 006'],---,---,---,عبدالعزيز علي محمد ال سيف القحطاني
312 كهر,معمل أساسيات الالكترونيات,48257,عملي,1,الرياض- طلاب,مغلقة,['2'],['  01:00 م - 02:50 م'],['  0145 03 1 C 006'],---,---,---,غازي محمد علي ابو اسحق
312 كهر,معمل أساسيات الالكترونيات,66233,عملي,1,الرياض- طلاب,مغلقة,['1'],['  03:00 م - 04:50 م'],['  0145 03 1 C 006'],---,---,---,جميل جمال حسن علي
312 كهر,معمل أساسيات الالكترونيات,68377,عملي,1,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],['  0145 03 1 C 006'],---,---,---,تركى عبدالعزيز عبدالله الماضى
312 كهر,معمل أساسيات الالكترونيات,73885,عملي,1,الرياض- طلاب,مغلقة,['3'],['  03:00 م - 04:50 م'],['  0145 03 1 C 006'],---,---,---,وجدي امين نعمان الاثوري
312 كهر,معمل أساسيات الالكترونيات,78705,عملي,1,الرياض- طلاب,مفتوحة,['4'],['  08:00 ص - 09:50 ص'],['  0145 03 1 C 006'],---,---,---,تركى عبدالعزيز عبدالله الماضى
220 عال,تنظيم الحاسبات,32639,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 003'],3,08:00 ص - 11:00 ص,1443-11-15,محمدسيف الاسلام محمد نظام الدين
220 عال,تنظيم الحاسبات,32641,عملي,,الرياض- طلاب,مفتوحة,['1'],['  01:00 م - 02:50 م'],[' '],---,---,---,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32640,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 003'],---,---,---,محمدسيف الاسلام محمد نظام الدين
220 عال,تنظيم الحاسبات,32642,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 041'],3,08:00 ص - 11:00 ص,1443-11-15,محمدسيف الاسلام محمد نظام الدين
220 عال,تنظيم الحاسبات,32644,عملي,,الرياض- طلاب,مفتوحة,['3'],['  01:00 م - 02:50 م'],['  0160 31 G A 002'],---,---,---,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32643,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 041'],---,---,---,محمدسيف الاسلام محمد نظام الدين
220 عال,تنظيم الحاسبات,32645,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 032'],3,08:00 ص - 11:00 ص,1443-11-15,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32647,عملي,,الرياض- طلاب,مفتوحة,['2'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32646,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  11:00 ص - 11:50 ص'],[' '],---,---,---,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32651,محاضرة,3,الرياض- طلاب,مفتوحة,['4'],['  01:00 م - 02:50 م'],['  0160 31 1 A 062'],3,08:00 ص - 11:00 ص,1443-11-15,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32652,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  05:00 م - 05:50 م'],['  0160 31 1 A 062'],---,---,---,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32653,عملي,,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 04:50 م'],[' '],---,---,---,محمد وكيل احمد
220 عال,تنظيم الحاسبات,32654,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 031'],3,08:00 ص - 11:00 ص,1443-11-15,محمدسيف الاسلام محمد نظام الدين
220 عال,تنظيم الحاسبات,32655,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 010'],---,---,---,محمدسيف الاسلام محمد نظام الدين
220 عال,تنظيم الحاسبات,32656,عملي,,الرياض- طلاب,مفتوحة,['2'],['  01:00 م - 02:50 م'],[' '],---,---,---,محمد وكيل احمد
339 عال,نظرية الحوسبة,32680,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 064'],5,01:00 م - 04:00 م,1443-11-10,محمد احمد محمد القعود
339 عال,نظرية الحوسبة,32681,تمارين,,الرياض- طلاب,مغلقة,['1'],['  03:00 م - 03:50 م'],['  0160 31 1 A 003'],---,---,---,محمد احمد محمد القعود
339 عال,نظرية الحوسبة,35563,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 064'],5,01:00 م - 04:00 م,1443-11-10,محمد احمد محمد القعود
339 عال,نظرية الحوسبة,35564,تمارين,,الرياض- طلاب,مغلقة,['1'],['  02:00 م - 02:50 م'],['  0160 31 1 A 010'],---,---,---,محمد احمد محمد القعود
339 عال,نظرية الحوسبة,80885,محاضرة,3,الرياض- طلاب,مفتوحة,"['4', '2']","['  02:00 م - 02:50 م', '  02:00 م - 03:50 م']","['  0160 31 1 B 082', '  0160 31 1 B 082']",5,01:00 م - 04:00 م,1443-11-10,عبدالمنعم محمدعلي محمد حسن ارتولى
339 عال,نظرية الحوسبة,80886,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  03:00 م - 03:50 م'],['  0160 31 1 B 082'],---,---,---,عبدالمنعم محمدعلي محمد حسن ارتولى
340 عال,لغات البرمجة والترجمة,32660,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 024'],4,08:00 ص - 11:00 ص,1443-11-09,خليل محمد علي الهندي
340 عال,لغات البرمجة والترجمة,32661,تمارين,,الرياض- طلاب,مغلقة,['3'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 048'],---,---,---,وسام عاطف خالد حتامله
340 عال,لغات البرمجة والترجمة,53504,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 013'],4,08:00 ص - 11:00 ص,1443-11-09,خليل محمد علي الهندي
340 عال,لغات البرمجة والترجمة,53505,تمارين,,الرياض- طلاب,مغلقة,['1'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 048'],---,---,---,وسام عاطف خالد حتامله
442 نال,هندسة النظم المعلوماتية,79220,محاضرة,3,الرياض- طلاب,مفتوحة,['2'],['  03:00 م - 05:50 م'],['  0160 31 1 A 011'],4,08:00 ص - 11:00 ص,1443-11-09,سلطان عبدالعزيز محمد اليحيى
442 نال,هندسة النظم المعلوماتية,79221,تمارين,,الرياض- طلاب,مفتوحة,,,,---,---,---,لم يحدد من الكلية
385 نال,نظم تخطيط موارد المؤسسات,32840,محاضرة,3,الرياض- طلاب,مغلقة,['2'],['  08:00 ص - 09:50 ص'],['  0160 31 1 A 036'],4,01:00 م - 04:00 م,1443-11-09,جمال - - زيني
385 نال,نظم تخطيط موارد المؤسسات,32841,تمارين,,الرياض- طلاب,مغلقة,['4'],['  08:00 ص - 09:50 ص'],['  0160 31 1 A 036'],---,---,---,ياسر على رياض على
385 نال,نظم تخطيط موارد المؤسسات,37075,محاضرة,3,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0160 31 1 A 011'],4,01:00 م - 04:00 م,1443-11-09,جمال - - زيني
385 نال,نظم تخطيط موارد المؤسسات,37076,تمارين,,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],[' '],---,---,---,ياسر على رياض على
385 نال,نظم تخطيط موارد المؤسسات,71672,محاضرة,3,الرياض- طلاب,مغلقة,['4'],['  10:00 ص - 11:50 ص'],['  0160 31 1 A 036'],4,01:00 م - 04:00 م,1443-11-09,جمال - - زيني
385 نال,نظم تخطيط موارد المؤسسات,71673,تمارين,,الرياض- طلاب,مغلقة,['2'],['  10:00 ص - 11:50 ص'],['  0160 31 1 A 020'],---,---,---,ياسر على رياض على
211 هاب,مدخل الى هندسة البرمجيات,32773,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  01:00 م - 01:50 م'],[' '],1,01:00 م - 04:00 م,1443-11-13,نور الدين عباديني
211 هاب,مدخل الى هندسة البرمجيات,32774,تمارين,,الرياض- طلاب,مغلقة,['1'],['  04:00 م - 04:50 م'],[' '],---,---,---,محمد ناصر محمد ساروار
211 هاب,مدخل الى هندسة البرمجيات,32777,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 031'],1,01:00 م - 04:00 م,1443-11-13,زوهير عبدالله شنتوف
211 هاب,مدخل الى هندسة البرمجيات,32778,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  04:00 م - 04:50 م'],['  0160 31 1 A 011'],---,---,---,محمد ناصر محمد ساروار
211 هاب,مدخل الى هندسة البرمجيات,50998,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  02:00 م - 02:50 م'],[' '],1,01:00 م - 04:00 م,1443-11-13,نور الدين عباديني
211 هاب,مدخل الى هندسة البرمجيات,50999,تمارين,,الرياض- طلاب,مغلقة,['5'],['  05:00 م - 05:50 م'],[' '],---,---,---,محمد ناصر محمد ساروار
211 هاب,مدخل الى هندسة البرمجيات,67370,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 050'],1,01:00 م - 04:00 م,1443-11-13,زوهير عبدالله شنتوف
211 هاب,مدخل الى هندسة البرمجيات,67371,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  06:00 م - 06:50 م'],['  0160 31 1 A 010'],---,---,---,محمد ناصر محمد ساروار
381 هاب,تطوير تطبيقات الشبكة العنكبوتية,32711,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  08:00 ص - 08:50 ص'],['  0160 31 1 A 026'],3,01:00 م - 04:00 م,1443-11-08,أشرف الطيب القزدار
381 هاب,تطوير تطبيقات الشبكة العنكبوتية,32712,تمارين,,الرياض- طلاب,مغلقة,['4'],['  01:00 م - 01:50 م'],['  0160 31 1 A 026'],---,---,---,أشرف الطيب القزدار
381 هاب,تطوير تطبيقات الشبكة العنكبوتية,37682,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 036'],3,01:00 م - 04:00 م,1443-11-08,أشرف الطيب القزدار
381 هاب,تطوير تطبيقات الشبكة العنكبوتية,37683,تمارين,,الرياض- طلاب,مغلقة,['4'],['  03:00 م - 03:50 م'],['  0160 31 1 A 036'],---,---,---,أشرف الطيب القزدار
312 هاب,هندسة متطلبات البرمجيات,32702,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 011'],5,08:00 ص - 11:00 ص,1443-11-10,محسن حمادي الدنقير
312 هاب,هندسة متطلبات البرمجيات,32703,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  04:00 م - 04:50 م'],['  0160 31 1 A 009'],---,---,---,محسن حمادي الدنقير
312 هاب,هندسة متطلبات البرمجيات,37680,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 049'],5,08:00 ص - 11:00 ص,1443-11-10,محسن حمادي الدنقير
312 هاب,هندسة متطلبات البرمجيات,37681,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 03:50 م'],['  0160 31 1 A 010'],---,---,---,محسن حمادي الدنقير
313 هاب,منهجيات ونمذجة البرمجيات,32781,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  08:00 ص - 08:50 ص'],[' '],7,01:00 م - 04:00 م,1443-11-12,لم يحدد من الكلية
313 هاب,منهجيات ونمذجة البرمجيات,32782,تمارين,,الرياض- طلاب,مفتوحة,['3'],['  03:00 م - 03:50 م'],[' '],---,---,---,لم يحدد من الكلية
321 هاب,تصميم وعمارة البرمجيات,32717,محاضرة,3,الرياض- طلاب,مغلقة,"['2', '4']","['  10:00 ص - 11:50 ص', '  11:00 ص - 11:50 ص']","['  0160 31 1 A 018', '  0160 31 1 A 018']",1,01:00 م - 04:00 م,1443-11-13,زكريا عبدالله عبدالكريم الزامل
321 هاب,تصميم وعمارة البرمجيات,32718,تمارين,,الرياض- طلاب,مغلقة,['3'],['  02:00 م - 02:50 م'],['  0160 31 1 A 018'],---,---,---,محمد ناصر محمد ساروار
321 هاب,تصميم وعمارة البرمجيات,32719,محاضرة,3,الرياض- طلاب,مغلقة,"['4', '2']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","[' ', ' ']",1,01:00 م - 04:00 م,1443-11-13,زكريا عبدالله عبدالكريم الزامل
321 هاب,تصميم وعمارة البرمجيات,32720,تمارين,,الرياض- طلاب,مغلقة,['4'],['  09:00 ص - 09:50 ص'],[' '],---,---,---,محمد ناصر محمد ساروار
333 هاب,ضمان جودة البرمجيات,32713,محاضرة,2,الرياض- طلاب,مغلقة,['1 3'],['  11:00 ص - 11:50 ص'],[' '],5,01:00 م - 04:00 م,1443-11-10,محسن حمادي الدنقير
333 هاب,ضمان جودة البرمجيات,32714,تمارين,,الرياض- طلاب,مغلقة,['5'],['  11:00 ص - 11:50 ص'],[' '],---,---,---,محسن حمادي الدنقير
333 هاب,ضمان جودة البرمجيات,32715,محاضرة,2,الرياض- طلاب,مفتوحة,['1 3'],['  01:00 م - 01:50 م'],['  0160 31 1 A 001'],5,01:00 م - 04:00 م,1443-11-10,زوهير عبدالله شنتوف
333 هاب,ضمان جودة البرمجيات,32716,تمارين,,الرياض- طلاب,مفتوحة,['5'],['  03:00 م - 03:50 م'],['  0160 31 1 A 003'],---,---,---,زوهير عبدالله شنتوف
465 هال,معالجة الصور الرقمية,65365,محاضرة,3,الرياض- طلاب,مغلقة,"['4', '2']","['  02:00 م - 02:50 م', '  02:00 م - 03:50 م']","['  0160 31 1 B 093', '  0160 31 1 B 093']",5,01:00 م - 04:00 م,1443-11-17,عبدالودوود عبدالوحيد
465 هال,معالجة الصور الرقمية,65366,تمارين,,الرياض- طلاب,مغلقة,['4'],['  03:00 م - 03:50 م'],['  0160 31 1 B 093'],---,---,---,عبدالودوود عبدالوحيد
466 هاب,ادارة مشاريع البرمجيات,32696,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 062'],5,08:00 ص - 11:00 ص,1443-11-17,عبدالعزيز عمر عبدالله السدحان
466 هاب,ادارة مشاريع البرمجيات,32697,تمارين,,الرياض- طلاب,مغلقة,['2'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 026'],---,---,---,محمد ناصر محمد ساروار
466 هاب,ادارة مشاريع البرمجيات,32698,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 009'],5,08:00 ص - 11:00 ص,1443-11-17,عبدالعزيز عمر عبدالله السدحان
466 هاب,ادارة مشاريع البرمجيات,32699,تمارين,,الرياض- طلاب,مفتوحة,['4'],['  11:00 ص - 11:50 ص'],['  0160 31 1 A 010'],---,---,---,محمد ناصر محمد ساروار
201 نال,مباديء واخلاقيات نظم المعلومات,32787,محاضرة,3,الرياض- طلاب,مفتوحة,['1 3 5'],['  10:00 ص - 10:50 ص'],['  0160 31 1 A 035'],3,01:00 م - 04:00 م,1443-11-01,محمد شعيب رحيم الدين
201 نال,مباديء واخلاقيات نظم المعلومات,48848,محاضرة,3,الرياض- طلاب,مغلقة,['1 3 5'],['  09:00 ص - 09:50 ص'],[' '],3,01:00 م - 04:00 م,1443-11-01,لم يحدد من الكلية
362 نال,النمذجة الرياضية لنظم المعلومات,32836,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  01:00 م - 01:50 م', '  01:00 م - 02:50 م']","['  0160 31 1 A 018', '  0160 31 1 A 018']",7,08:00 ص - 11:00 ص,1443-11-12,عبدالرحمن عبدالله حسين الشريف
362 نال,النمذجة الرياضية لنظم المعلومات,32837,تمارين,,الرياض- طلاب,مفتوحة,['2'],['  02:00 م - 02:50 م'],['  0160 31 1 A 024'],---,---,---,عبدالله بن عادل بن عبدالله الغفيلي
362 نال,النمذجة الرياضية لنظم المعلومات,32838,محاضرة,3,الرياض- طلاب,مغلقة,"['2', '4']","['  08:00 ص - 08:50 ص', '  08:00 ص - 09:50 ص']","['  0160 31 1 A 026', '  0160 31 1 A 026']",7,08:00 ص - 11:00 ص,1443-11-12,عبدالرحمن عبدالله حسين الشريف
362 نال,النمذجة الرياضية لنظم المعلومات,32839,تمارين,,الرياض- طلاب,مغلقة,['2'],['  09:00 ص - 09:50 ص'],['  0160 31 1 A 030'],---,---,---,عبدالله بن عادل بن عبدالله الغفيلي
362 نال,النمذجة الرياضية لنظم المعلومات,71665,محاضرة,3,الرياض- طلاب,مفتوحة,"['2', '4']","['  10:00 ص - 10:50 ص', '  10:00 ص - 11:50 ص']","['  0160 31 1 A 062', '  0160 31 1 A 062']",7,08:00 ص - 11:00 ص,1443-11-12,عبدالرحمن عبدالله حسين الشريف
